20041118122650	43701	-36.9916	-47.2825	0.596503	-17.3944	-30.1459	-59.0792	219.363	244.803	239.873	249.084	251.231	283.259
20041118022016	43702	-35.5351	-46.4244	0.893526	-16.5542	-26.1625	-54.7748	218.963	246.108	242.269	249.924	250.621	281.437
20041118073736	43703	-37.302	-46.5432	-0.415838	-16.3017	-24.7763	-50.7124	218.704	245.277	241.136	249.185	251.009	281.108
20041118074833	43704	-35.3511	-46.3231	-0.907943	-19.0305	-25.6337	-54.4439	218.442	246.113	240.822	249.854	251.13	283.331
20041118105053	43705	-36.9051	-46.9232	-1.99787	-21.057	-26.0787	-54.5439	219.894	245.418	241.247	248.812	251.738	281.847
20041118031352	43706	-37.5718	-48.7754	-5.08705	-23.5835	-29.6882	-57.5559	219.244	245.819	240.344	249.651	250.973	282.046
20041118141907	43707	-38.6392	-47.7508	-5.51109	-25.279	-30.0464	-58.1209	218.576	244.799	241.997	250.38	251.933	282.46
20041118124235	43708	-37.1739	-47.2113	-5.40622	-24.31	-29.3206	-58.307	220.986	246.662	243.295	249.9	251.805	283.702
20041118061212	43709	-38.2673	-47.9762	-6.50679	-24.409	-28.1687	-56.624	220.129	245.527	242.081	248.912	251.699	281.252
20041118130411	43710	-37.0535	-47.4632	-2.86101	-21.9194	-19.9579	-46.7064	218.473	246.699	241.755	250.028	250.495	281.259
20041118123649	43718	-37.2293	-47.6098	-7.72061	-26.7256	-12.5876	-40.4785	219.026	244.47	241.348	250.241	249.895	279.739
20041118135031	43719	-35.6997	-45.8845	-3.60992	-22.1874	-2.64176	-29.1231	219.746	244.73	243.356	250.144	248.081	279.917
20041118152913	43720	-35.4155	-45.6308	-2.72938	-21.5317	-0.637694	-28.779	219.451	243.827	241.576	249.026	248.768	279.18
20041118091117	43721	-34.7607	-45.3001	-2.16137	-20.4956	3.82646	-23.8586	218.682	245.723	240.185	248.871	248.618	278.278
20041118165043	43722	-35.7384	-45.2588	-1.43235	-20.1667	1.76949	-23.167	220.171	243.191	240.784	249.456	249.493	280.547
20041118162858	43724	-35.7381	-45.5316	-3.49884	-22.1701	1.89407	-24.9792	218.35	245.835	241.715	250.394	247.679	279.73
20041118131544	43725	-36.7737	-47.2789	-3.01181	-22.8545	1.45984	-24.6642	219.049	244.6	241.735	248.995	249.04	278.804
20041118225535	43726	-37.2837	-47.4764	-4.19917	-23.5369	-0.144385	-26.7225	218.957	244.89	240.008	248.632	249.194	278.965
20041118210611	43728	-37.5681	-47.6568	-4.5639	-24.0192	-13.0206	-39.6103	220.026	247.304	240.127	249.068	250.007	282.214
20041118045017	43729	-37.7975	-47.1614	-0.958178	-21.5724	-8.46528	-35.5257	220.158	247.361	241.111	249.738	249.793	281.107
20041118162823	43730	-36.938	-47.035	-0.489589	-18.508	-4.64712	-32.3046	220.759	246.052	242.314	249.467	248.316	281.583
20041118093813	43731	-36.5461	-45.8183	2.67138	-15.5372	-1.91504	-31.155	219.544	246.2	238.287	249.012	249.348	280.431
20041118044356	43732	-36.7456	-45.4239	1.81194	-15.8883	-3.12453	-29.6324	219.524	246.425	240.12	248.454	248.935	279.704
20041118220521	43733	-37.6525	-47.3796	0.199075	-17.9766	-12.1357	-38.262	220.933	247.157	241.533	250.264	249.366	281.264
20041118131154	43734	-38.5375	-50.0543	-4.29	-24.8237	-26.2198	-54.4422	220.618	246.267	238.708	249.025	251.639	281.344
20041118222654	43735	-39.3562	-49.4261	-4.86979	-25.0522	-24.6766	-53.8873	220.616	247.158	240.033	250.023	250.496	282.688
20041118224237	43736	-40.0042	-50.0866	-3.01681	-21.8779	-25.5743	-53.6003	222.999	247.385	240.894	248.061	250.932	283.788
20041118081212	43737	-38.5191	-49.8285	-2.46209	-21.8429	-23.2571	-54.8647	221.031	246.626	240.747	249.293	251.849	283.193
