20041118123649	43718	0.019784	0.013521	0.939871	0.011523	1.11359	0.007149	1.18998	0.007344
20041118135031	43719	0.019808	0.013643	0.940141	0.01163	1.11384	0.008153	1.1908	0.006944
20041118152913	43720	0.019754	0.013694	0.940108	0.011786	1.11411	0.00707	1.19065	0.00716
20041118091117	43721	0.019747	0.013552	0.940109	0.011699	1.1143	0.00834	1.19022	0.007801
20041118165043	43722	0.019797	0.01376	0.940127	0.011709	1.11335	0.008031	1.19037	0.007749
20041118162858	43724	0.01983	0.013578	0.940072	0.011691	1.11433	0.008154	1.19002	0.008218
20041118131544	43725	0.019791	0.013624	0.940098	0.01167	1.11405	0.008339	1.1905	0.007691
20041118225535	43726	0.019596	0.013843	0.939856	0.011767	1.11345	0.008831	1.19049	0.007675
20041118210611	43728	0.019835	0.013742	0.940119	0.011522	1.11378	0.008718	1.19066	0.007168
20041118045017	43729	0.019883	0.013643	0.940182	0.01162	1.11404	0.008152	1.19121	0.007052
20041118162823	43730	0.019788	0.013686	0.940153	0.01149	1.11426	0.00734	1.19071	0.006877
20041118093813	43731	0.019884	0.013729	0.940225	0.011574	1.11368	0.009014	1.19014	0.008181
20041118044356	43732	0.019796	0.013695	0.940181	0.011628	1.1136	0.008047	1.19052	0.007109
20041118220521	43733	0.01978	0.013773	0.940223	0.011723	1.11363	0.007508	1.1907	-0.007504
20041118131154	43734	0.019803	0.013596	0.940401	0.01162	1.11394	-0.009099	1.19405	0.032612
20041118222654	43735	0.019726	0.013649	0.940148	0.011737	1.1139	0.007888	1.19013	0.00734
20041118224237	43736	0.019842	0.013824	0.94034	0.011433	1.11264	0.008597	1.19051	0.008089
20041118081212	43737	0.019795	0.013531	0.940251	0.011575	1.11354	0.00866	1.19077	0.00695
20041118103821	43738	0.019786	0.013611	0.940167	0.01151	1.11389	0.008507	1.1913	0.007081
20041119014846	43739	0.019811	0.01372	0.940163	0.01179	1.11401	0.008092	1.19087	0.007578
20041118133626	43740	0.019713	0.013826	0.94005	0.011681	1.11386	0.008263	1.19008	0.008912
20041118160551	43741	0.019776	0.013682	0.940094	0.011709	1.11405	0.007203	1.19087	-0.007205
20041118032112	43742	0.019946	0.013761	0.940586	0.011742	1.11398	0.007376	1.19082	0.006014
20041118162203	43743	0.019722	0.013611	0.940248	0.011619	1.11365	0.008358	1.19069	0.007252
20041118172809	43744	0.019799	0.013749	0.940029	0.011582	1.11351	0.007963	1.18971	0.008279
20041118120927	43745	0.019758	0.013685	0.940337	0.011554	1.11352	0.008349	1.19074	0.008235
20041118085652	43746	0.020112	0.013658	0.940949	0.011608	7.76388	0.039214	1.126	0.065927
20041118083349	43747	0.020072	0.013586	0.940667	0.01161	1.114	0.007964	1.19105	0.007661
20041118192516	43748	0.019894	0.013655	0.940117	0.011647	1.11337	0.007655	1.19035	0.008217
20041118164647	43749	0.019694	0.013535	0.940125	0.011505	1.1143	0.006826	1.19108	0.007768
20041118174412	43750	0.019676	0.013809	0.940091	0.011674	1.11475	0.00856	1.19014	0.00865
20041118164541	43751	0.019603	0.013749	0.940027	0.011666	1.11391	0.007699	1.19119	0.006564
20041118182123	43752	0.019797	0.013794	0.940017	0.011725	1.11411	0.005892	1.16568	0.059363
20041118183524	43753	0.019702	0.013739	0.93997	0.011605	1.11359	0.006557	1.19024	0.006595
20041118175516	43754	0.019925	0.013733	0.940495	0.011743	1.11443	0.007075	1.19147	0.007515
